Transaction ID,Customer ID,Date,Total Items,Unique Items,Total Sales,Discounted Sales,Browsing Duration (minutes),Number of Clicks,Incomplete Transaction
TRID_95412,CID_12784,2020-02-02,5,3,15.36,7.56,8.43,15,0
TRID_44543,CID_12267,2020-02-10,10,2,16.32,5.48,3.33,6,0
TRID_95887,CID_6897,2020-02-16,4,3,13.76,7.13,6.82,13,0
TRID_87008,CID_7309,2020-03-25,3,3,17.04,7.69,6.08,11,0
TRID_41396,CID_10038,2020-01-09,5,1,4.24,3.76,7.19,16,0
TRID_19826,CID_13213,2020-01-16,9,4,22.88,8.11,6.4,13,0
TRID_93535,CID_9049,2020-03-21,6,3,15.68,7.3,1.97,4,0
TRID_64368,CID_10758,2020-01-24,7,1,9.2,3.83,4.6,10,0
TRID_52461,CID_8114,2020-02-10,4,3,13.52,6.95,5.11,10,0
TRID_15072,CID_14298,2020-01-29,6,2,19.84,5.4,6.61,13,0
TRID_78403,CID_11917,2020-03-25,6,4,11.44,9.94,5.34,11,0
TRID_60112,CID_5753,2020-01-28,5,4,19.92,8.24,5.92,12,0
TRID_92453,CID_14724,2020-01-12,9,4,17.12,9.38,6.39,12,0
TRID_26640,CID_5924,2020-02-29,1,1,12.96,3.21,5.88,12,0
TRID_60021,CID_13736,2020-01-16,7,2,7.44,5.86,6.19,12,0
TRID_51543,CID_12526,2020-01-19,4,1,7.76,3.23,10.7,20,0
TRID_10411,CID_11046,2020-01-01,4,2,15.04,5.86,6.47,14,0
TRID_55091,CID_11654,2020-03-30,6,3,19.76,7.94,3.76,8,0
TRID_11226,CID_13354,2020-02-14,4,2,18.56,5.04,4.46,9,0
TRID_43565,CID_7155,2020-03-22,4,3,9.28,7.33,4.02,8,0
TRID_9784,CID_13899,2020-03-29,1,1,7.2,2.02,4.0,9,0
TRID_25282,CID_11917,2020-02-09,10,2,11.92,4.87,5.36,12,0
TRID_67248,CID_14079,2020-01-23,3,3,11.04,7.74,3.71,8,0
TRID_92040,CID_11166,2020-01-14,5,3,17.68,6.26,2.72,6,0
TRID_22636,CID_10765,2020-01-20,3,3,14.96,6.82,6.91,14,0
TRID_13263,CID_9101,2020-02-20,5,3,7.68,7.13,9.65,18,0
TRID_36619,CID_7985,2020-03-19,6,4,14.16,9.61,3.14,8,0
TRID_21228,CID_14670,2020-02-19,4,3,12.48,7.89,6.49,12,0
TRID_39888,CID_10825,2020-02-01,13,3,8.24,6.55,8.91,17,0
TRID_5083,CID_11220,2020-02-08,5,3,14.24,6.74,3.45,7,0
TRID_19806,CID_6545,2020-01-15,6,3,16.96,7.03,6.85,15,0
TRID_3644,CID_8710,2020-01-23,4,3,17.84,7.76,3.32,7,0
TRID_52061,CID_7640,2020-02-13,9,3,14.4,6.86,4.05,9,0
TRID_14095,CID_10158,2020-03-29,7,3,10.56,6.2,1.77,5,0
TRID_36371,CID_12606,2020-01-19,9,4,13.84,8.54,3.61,8,0
TRID_50160,CID_12741,2020-01-04,4,4,12.32,8.57,7.11,12,0
TRID_31993,CID_5975,2020-01-28,6,3,8.64,6.2,3.86,9,0
TRID_66229,CID_14355,2020-03-24,2,2,7.6,5.43,9.0,17,0
TRID_62647,CID_6383,2020-03-06,9,2,7.04,4.04,6.86,13,0
TRID_13666,CID_5788,2020-01-19,4,3,10.0,6.9,7.17,14,0
TRID_90409,CID_11573,2020-03-06,5,2,12.4,4.51,6.16,11,0
TRID_69950,CID_14497,2020-02-27,4,2,11.84,4.61,5.55,12,0
TRID_93328,CID_10920,2020-03-28,8,4,8.4,8.13,7.45,13,0
TRID_96126,CID_10465,2020-02-24,4,3,17.84,7.88,5.29,10,0
TRID_34771,CID_6863,2020-01-10,4,2,21.2,4.85,4.96,11,0
TRID_93240,CID_12268,2020-01-08,10,4,14.72,9.83,4.65,9,0
TRID_35927,CID_12899,2020-01-27,7,1,13.36,3.37,3.57,8,0
TRID_47073,CID_5959,2020-02-10,2,2,8.16,5.6,6.76,14,0
TRID_92441,CID_6237,2020-01-14,6,2,24.88,5.53,5.21,10,0
TRID_84050,CID_6679,2020-01-14,3,3,9.28,6.88,5.37,10,0
TRID_29086,CID_9554,2020-03-05,4,3,22.8,7.97,3.26,7,0
TRID_77892,CID_6213,2020-01-08,3,3,12.56,6.25,2.98,7,0
TRID_81379,CID_8149,2020-02-03,5,2,13.68,4.38,6.17,12,0
TRID_76835,CID_10182,2020-02-21,4,4,9.44,9.23,5.84,13,0
TRID_605,CID_13221,2020-02-11,6,3,8.72,6.25,4.38,10,0
TRID_77888,CID_7147,2020-02-11,7,5,14.72,11.1,6.82,14,0
TRID_37587,CID_10192,2020-01-26,8,5,13.28,10.57,4.43,10,0
TRID_1713,CID_12584,2020-03-08,7,2,22.0,5.4,7.25,14,0
TRID_5595,CID_13047,2020-01-26,7,4,22.48,8.91,8.96,18,0
TRID_67862,CID_12922,2020-02-14,3,2,8.08,5.41,7.52,15,0
TRID_52409,CID_6378,2020-02-01,3,2,16.08,4.83,6.88,15,0
TRID_91603,CID_14771,2020-02-12,4,3,10.0,7.08,7.93,16,0
TRID_93959,CID_9910,2020-03-19,4,2,14.48,5.71,3.37,8,0
TRID_26854,CID_14162,2020-01-30,7,3,19.76,7.31,4.43,10,0
TRID_65240,CID_5202,2020-03-23,4,4,19.2,8.05,5.17,10,0
TRID_69005,CID_9522,2020-03-24,4,3,13.6,7.82,6.56,12,0
TRID_72126,CID_11893,2020-03-18,9,3,8.56,7.91,3.53,8,0
TRID_29455,CID_13797,2020-03-03,6,1,19.28,3.48,4.15,9,0
TRID_87027,CID_11351,2020-03-06,3,3,7.68,6.56,5.95,11,0
TRID_70627,CID_12694,2020-03-10,6,3,11.92,7.15,8.77,15,0
TRID_66431,CID_12509,2020-01-06,4,3,11.28,7.54,3.83,9,0
TRID_40981,CID_5889,2020-03-31,4,2,8.4,4.07,6.45,13,0
TRID_7587,CID_8436,2020-01-07,3,3,13.6,7.71,5.65,11,0
TRID_72906,CID_8155,2020-01-20,3,3,9.76,6.66,4.81,11,0
TRID_55600,CID_8112,2020-03-21,8,5,13.92,10.47,3.01,6,0
TRID_55336,CID_9802,2020-02-07,5,2,8.32,4.35,6.71,13,0
TRID_15193,CID_12054,2020-01-18,5,4,13.84,8.79,7.27,15,0
TRID_71488,CID_9485,2020-01-11,3,3,10.72,7.62,5.12,11,0
TRID_36653,CID_13805,2020-01-21,3,2,11.84,5.79,7.36,15,0
TRID_26319,CID_7550,2020-01-12,2,1,23.12,3.72,6.89,14,0
TRID_83487,CID_8351,2020-01-16,7,4,21.52,8.15,6.09,12,0
TRID_81632,CID_7267,2020-01-12,4,3,10.88,7.2,4.85,9,0
TRID_30638,CID_8799,2020-02-12,8,4,9.92,8.85,5.9,11,0
TRID_90914,CID_12415,2020-03-17,9,2,9.84,4.21,7.17,14,0
TRID_19740,CID_7722,2020-03-22,7,4,19.28,9.55,6.11,13,0
TRID_93394,CID_8181,2020-03-16,6,5,29.36,11.53,5.33,10,0
TRID_10107,CID_11656,2020-01-14,4,3,10.88,7.24,3.56,8,0
TRID_25565,CID_5427,2020-02-27,5,4,15.92,9.15,7.51,15,0
TRID_19904,CID_14512,2020-02-09,2,2,6.72,5.66,5.87,12,0
TRID_7886,CID_10198,2020-01-16,4,1,5.84,3.98,5.67,11,0
TRID_6725,CID_8663,2020-02-14,7,4,29.28,9.48,4.16,10,1
TRID_1330,CID_5456,2020-02-06,15,3,9.04,7.18,8.21,17,1
TRID_6142,CID_14524,2020-02-23,3,3,7.04,6.47,2.42,5,1
TRID_17088,CID_7611,2020-02-05,4,4,10.08,8.63,4.61,10,1
TRID_21542,CID_8477,2020-01-02,2,2,12.08,5.11,2.63,5,1
TRID_13233,CID_11185,2020-03-09,4,2,10.0,5.77,6.4,11,1
TRID_52948,CID_5955,2020-01-31,4,4,13.6,8.4,7.95,16,1
TRID_85102,CID_7783,2020-02-25,5,3,9.12,6.69,5.27,10,1
TRID_10560,CID_7640,2020-02-14,4,4,15.52,9.65,5.64,11,1
TRID_32095,CID_10603,2020-02-01,3,3,6.96,6.7,5.29,11,1
TRID_52864,CID_13993,2020-03-28,2,1,14.56,3.71,7.46,15,1
TRID_21732,CID_8106,2020-02-04,14,4,10.72,9.09,6.76,14,1
TRID_29574,CID_6688,2020-02-11,4,3,23.6,6.62,5.08,10,1
TRID_50343,CID_11166,2020-02-27,8,3,7.76,7.36,4.92,10,1
TRID_93878,CID_11727,2020-01-24,1,1,14.16,2.11,5.26,11,1
TRID_30765,CID_8167,2020-02-02,3,3,10.0,7.87,6.6,14,1
TRID_3874,CID_10351,2020-02-26,3,3,12.96,6.05,6.73,13,1
TRID_43138,CID_7531,2020-03-13,2,2,26.48,5.16,1.35,4,1
TRID_45828,CID_10468,2020-01-09,5,2,6.56,5.25,8.35,18,1
TRID_83,CID_13508,2020-01-27,6,4,27.92,8.04,6.06,13,1
TRID_37751,CID_5224,2020-01-11,6,5,30.88,10.25,3.16,6,1
TRID_64285,CID_7592,2020-02-15,4,3,10.4,6.67,10.67,21,1
TRID_41807,CID_7443,2020-03-14,14,4,20.88,9.45,4.71,10,1
TRID_28559,CID_13336,2020-03-25,3,3,21.6,6.8,3.77,8,1
TRID_79888,CID_8044,2020-02-09,2,2,26.8,5.71,6.37,13,1
TRID_91000,CID_8124,2020-02-11,5,3,9.04,7.83,6.48,15,1
TRID_36638,CID_14993,2020-02-11,2,2,19.36,5.24,9.6,17,1
TRID_58985,CID_13046,2020-02-08,5,2,12.88,5.55,9.14,17,1
TRID_22274,CID_12950,2020-01-24,9,2,11.44,5.39,4.71,10,1
TRID_3685,CID_9864,2020-03-02,5,5,11.68,10.05,2.96,6,1
TRID_44020,CID_14993,2020-01-09,4,4,10.8,8.99,7.93,16,1
TRID_72558,CID_11535,2020-03-12,4,2,9.36,5.86,2.07,6,1
TRID_33671,CID_13237,2020-01-26,11,4,10.16,9.02,4.17,8,1
TRID_22108,CID_12899,2020-01-29,4,3,6.96,6.29,7.07,13,1
TRID_58792,CID_6237,2020-02-09,1,0,17.52,1.54,6.17,13,1
TRID_88590,CID_6038,2020-02-10,6,3,10.08,7.39,7.69,15,1
TRID_73498,CID_13120,2020-03-23,9,3,13.2,6.77,4.29,8,1
TRID_38373,CID_11283,2020-01-16,8,2,6.64,5.42,2.74,5,1
TRID_35499,CID_13364,2020-03-05,5,4,24.56,8.33,7.63,15,1
TRID_33899,CID_12465,2020-02-22,4,4,18.48,9.71,5.56,11,1
TRID_78431,CID_6549,2020-02-05,9,3,33.76,7.33,7.2,14,1
TRID_7037,CID_5100,2020-02-16,3,3,8.72,7.94,8.08,17,1
TRID_51660,CID_14520,2020-01-08,14,4,17.44,9.61,7.08,14,1
TRID_38727,CID_12126,2020-02-27,5,3,34.8,7.95,5.68,11,1
TRID_57185,CID_14826,2020-03-31,4,3,33.52,6.9,9.57,18,1
TRID_14990,CID_13070,2020-02-17,2,1,14.0,2.62,7.5,14,1
TRID_58417,CID_8090,2020-01-30,3,3,20.56,7.99,5.51,10,1
TRID_38871,CID_13235,2020-03-17,5,3,7.44,7.13,2.03,7,1
TRID_96601,CID_14416,2020-01-27,5,3,11.36,7.9,8.37,15,1
TRID_58248,CID_6847,2020-02-23,5,2,5.12,4.94,7.58,14,1
TRID_10919,CID_12072,2020-02-29,5,4,24.64,9.4,4.88,10,1
TRID_93225,CID_7757,2020-01-03,7,5,21.04,11.42,6.22,11,1
TRID_44200,CID_10825,2020-03-18,5,1,6.88,3.29,5.36,10,1
TRID_84652,CID_10248,2020-03-02,3,3,8.32,7.94,5.04,10,1
TRID_7796,CID_7269,2020-03-02,8,4,9.36,9.19,5.4,10,1
TRID_34988,CID_7985,2020-01-13,9,2,9.52,4.18,3.86,7,1
TRID_71101,CID_8506,2020-02-27,2,2,10.4,5.55,6.92,15,1
TRID_95300,CID_12631,2020-03-21,11,2,16.4,5.5,8.1,15,1
TRID_79253,CID_6854,2020-01-21,4,3,25.76,7.73,7.94,15,1
TRID_34935,CID_8592,2020-01-31,4,3,10.4,6.37,4.23,8,1
TRID_76270,CID_9475,2020-01-11,4,2,8.8,5.43,7.19,13,1
TRID_99429,CID_14980,2020-01-13,9,3,40.48,6.73,5.5,11,1
TRID_16113,CID_5944,2020-01-22,12,4,20.32,8.1,4.16,10,1
TRID_67772,CID_7323,2020-02-18,4,4,14.24,8.76,7.42,13,1
TRID_51002,CID_12415,2020-01-04,4,3,32.0,6.1,5.15,10,1
TRID_5170,CID_10104,2020-01-01,3,3,9.28,7.93,5.68,11,1
TRID_15802,CID_7771,2020-02-26,14,3,13.52,6.16,7.71,16,1
TRID_14346,CID_8582,2020-02-06,9,3,23.84,7.17,8.07,15,1
TRID_24323,CID_8474,2020-01-13,16,4,13.36,8.54,3.97,7,1
TRID_16886,CID_7241,2020-01-30,12,4,18.16,9.79,3.78,7,1
TRID_1776,CID_6911,2020-02-17,4,3,10.24,7.12,4.42,8,1
TRID_47646,CID_7571,2020-02-18,6,3,9.6,7.34,3.45,10,1
TRID_73044,CID_8650,2020-03-30,4,3,8.08,6.45,3.48,10,1
TRID_26559,CID_11256,2020-01-19,4,3,6.96,6.18,8.78,17,1
TRID_21860,CID_8500,2020-01-23,5,2,6.72,5.92,6.78,14,1
TRID_312,CID_6742,2020-03-14,4,4,12.4,9.7,3.39,8,1
TRID_88680,CID_6681,2020-02-09,4,2,23.52,5.68,7.67,16,1
TRID_38015,CID_12188,2020-01-21,3,3,9.68,7.35,10.17,21,1
TRID_69807,CID_7062,2020-03-31,12,4,18.88,9.91,2.77,10,1
TRID_27240,CID_14338,2020-02-04,13,4,13.76,8.01,7.76,15,1
TRID_97208,CID_9037,2020-01-18,12,4,10.16,9.69,4.6,11,1
TRID_7228,CID_5880,2020-01-31,9,4,11.52,9.23,6.83,14,1
TRID_16474,CID_8861,2020-01-12,2,2,18.08,5.0,8.26,16,1
TRID_57883,CID_7324,2020-01-13,3,3,9.04,7.99,7.65,15,1
TRID_54564,CID_5880,2020-01-24,4,2,26.72,5.79,7.1,15,1
TRID_48578,CID_7234,2020-01-06,6,1,4.64,3.76,5.55,10,1
TRID_95541,CID_9223,2020-02-21,5,4,24.4,9.05,7.58,14,1
TRID_64770,CID_10786,2020-01-05,9,3,30.96,6.65,2.57,7,1
TRID_31832,CID_11497,2020-01-24,2,2,10.56,5.21,5.57,11,1
TRID_54731,CID_8067,2020-01-10,3,1,7.84,3.98,6.68,13,1
TRID_58659,CID_6451,2020-01-11,6,3,10.32,7.54,6.14,13,1
TRID_20216,CID_5411,2020-03-02,2,2,22.72,5.03,9.98,21,1
TRID_10025,CID_11215,2020-03-07,4,4,20.24,8.5,6.23,11,1
TRID_76492,CID_6920,2020-01-01,8,4,28.56,8.13,6.04,11,1
TRID_31798,CID_12951,2020-02-14,5,4,14.48,8.01,8.77,17,1
TRID_19349,CID_6056,2020-02-02,10,5,10.88,10.07,7.18,14,1
TRID_32833,CID_11717,2020-03-13,2,1,19.52,3.71,4.43,8,1
TRID_1165,CID_10882,2020-01-10,17,5,15.04,10.6,6.71,13,1
TRID_57602,CID_8293,2020-03-03,9,3,7.36,6.77,2.84,6,1
TRID_16203,CID_14586,2020-01-21,4,4,14.4,8.54,8.33,16,1
TRID_27394,CID_13101,2020-02-11,11,3,8.24,7.75,4.58,10,1
TRID_71634,CID_13161,2020-02-23,10,3,12.24,7.3,5.46,11,1
TRID_1064,CID_6717,2020-03-18,13,3,7.92,6.83,3.66,8,1
TRID_74804,CID_11805,2020-03-15,10,4,9.6,8.98,8.33,17,1
TRID_85251,CID_9940,2020-02-15,5,3,32.08,6.33,6.23,14,1
TRID_44174,CID_5947,2020-03-09,11,3,10.0,6.61,5.47,11,1
TRID_21716,CID_12338,2020-03-25,13,4,36.0,8.19,3.01,7,1
TRID_80006,CID_7120,2020-01-15,4,4,19.92,8.68,7.31,16,1
TRID_80101,CID_9694,2020-03-18,13,4,12.24,8.67,5.18,10,1
TRID_58571,CID_11485,2020-03-24,5,3,8.64,7.72,7.56,14,1
TRID_78468,CID_9835,2020-01-31,5,4,19.2,8.92,5.22,11,1
TRID_43051,CID_11515,2020-02-18,10,2,7.52,5.02,3.51,6,1
TRID_17264,CID_14204,2020-03-25,3,3,9.76,6.73,4.43,10,1
TRID_95837,CID_7066,2020-02-28,4,3,28.64,7.26,7.64,14,1
TRID_35843,CID_10309,2020-02-13,3,3,9.28,7.15,7.26,14,1
TRID_10158,CID_10821,2020-01-28,4,3,11.36,6.02,5.24,11,1
TRID_65307,CID_14584,2020-03-31,4,2,6.56,5.15,6.12,11,1
TRID_796,CID_11220,2020-01-23,4,2,10.08,5.75,7.83,15,1
TRID_65867,CID_7927,2020-03-11,10,4,9.92,8.78,4.4,8,1
TRID_48865,CID_8025,2020-03-07,4,2,7.2,4.92,6.3,14,1
TRID_80303,CID_8339,2020-02-15,5,3,8.16,6.09,6.64,14,1
TRID_68741,CID_10369,2020-01-13,4,3,25.04,6.76,3.99,10,1
TRID_72599,CID_9507,2020-01-17,6,3,37.76,7.31,5.27,11,1
TRID_38731,CID_7337,2020-03-11,6,3,30.16,6.54,7.46,14,1
TRID_9881,CID_11167,2020-01-30,4,4,12.72,9.18,6.41,14,1
TRID_38474,CID_12936,2020-01-09,9,3,8.72,6.8,7.25,14,1
TRID_45439,CID_8510,2020-03-18,17,3,7.84,7.53,3.39,8,1
TRID_82024,CID_9150,2020-01-05,3,3,10.8,6.29,9.41,18,1
TRID_93242,CID_10915,2020-02-01,9,2,8.4,5.7,7.95,16,1
TRID_56110,CID_11649,2020-02-07,5,4,24.48,8.5,4.03,8,1
TRID_63103,CID_12701,2020-03-08,14,2,18.24,5.08,5.92,11,1
TRID_85604,CID_7351,2020-02-21,8,2,5.52,5.23,4.35,10,1
TRID_78542,CID_7213,2020-01-09,8,3,7.44,6.54,3.11,7,1
TRID_2535,CID_6455,2020-03-13,2,2,9.28,5.47,5.47,13,1
TRID_37300,CID_6213,2020-02-01,16,3,12.72,6.07,5.0,11,1
TRID_25709,CID_8125,2020-01-15,2,2,27.92,4.77,6.31,14,1
TRID_46003,CID_14632,2020-02-13,3,2,7.68,4.67,6.83,14,1
TRID_84592,CID_12561,2020-03-18,3,2,7.28,5.11,9.1,17,1
TRID_66328,CID_8634,2020-01-20,13,3,20.8,7.24,3.06,8,1
TRID_79810,CID_5371,2020-03-07,17,4,32.48,9.77,7.19,14,1
TRID_19385,CID_14291,2020-03-13,6,4,9.2,8.59,3.94,8,1
TRID_83371,CID_11192,2020-01-11,13,3,10.96,7.71,5.63,10,1
TRID_70782,CID_12339,2020-03-12,5,5,13.68,11.14,7.17,13,1
TRID_93065,CID_6078,2020-02-21,4,4,24.96,9.96,3.21,7,1
TRID_2787,CID_12631,2020-02-21,5,2,5.84,4.71,4.72,10,1
TRID_89216,CID_8635,2020-01-16,11,3,33.52,7.7,5.35,11,1
TRID_68605,CID_10579,2020-02-21,5,3,29.68,6.96,6.44,13,1
TRID_2615,CID_11277,2020-01-09,10,2,10.96,4.86,5.76,11,1
TRID_72845,CID_14450,2020-03-18,9,3,40.96,7.02,6.61,13,1
TRID_97750,CID_6598,2020-01-16,9,2,4.96,4.63,2.36,4,1
TRID_12635,CID_6812,2020-01-12,9,2,6.08,5.6,6.96,15,1
TRID_93165,CID_6545,2020-03-13,3,2,28.8,5.79,2.28,5,1
TRID_64835,CID_8992,2020-02-27,13,3,14.96,7.62,3.7,8,1
TRID_97075,CID_7505,2020-03-18,13,3,16.88,7.12,6.09,11,1
TRID_62292,CID_14234,2020-03-02,11,4,8.8,8.04,6.97,15,1
TRID_1797,CID_8910,2020-02-12,11,3,12.88,6.62,5.19,13,1
TRID_61637,CID_8710,2020-03-05,11,3,12.4,6.21,7.32,15,1
TRID_18918,CID_7181,2020-01-05,5,4,14.08,8.2,5.21,11,1
TRID_1829,CID_8612,2020-03-17,4,3,32.48,7.49,6.39,11,1
TRID_514,CID_5207,2020-03-18,13,4,10.16,8.11,7.09,15,1
TRID_94003,CID_14550,2020-02-09,2,2,12.0,5.45,5.86,10,1
TRID_25587,CID_11350,2020-03-20,17,3,14.24,7.69,3.61,7,1
TRID_29272,CID_12415,2020-01-22,4,3,8.0,6.99,6.8,14,1
TRID_99052,CID_14709,2020-03-05,5,2,5.92,4.69,4.77,10,1
TRID_11200,CID_8406,2020-02-04,5,2,6.16,5.61,6.67,15,1
TRID_85974,CID_6647,2020-02-09,19,3,19.52,7.56,5.39,11,1
TRID_10050,CID_13404,2020-03-08,5,4,10.88,9.71,1.38,4,1
TRID_46460,CID_14774,2020-02-12,11,3,13.84,6.32,5.98,13,1
TRID_92386,CID_12804,2020-03-16,3,2,11.44,4.49,5.68,13,1
TRID_1870,CID_6882,2020-02-28,5,3,8.4,7.88,9.41,18,1
TRID_52782,CID_7359,2020-01-16,11,3,35.52,6.03,6.66,13,1
TRID_13745,CID_13420,2020-03-30,14,4,10.4,9.78,4.42,10,1
TRID_35596,CID_5534,2020-01-12,4,2,4.8,4.19,7.78,15,1
TRID_39539,CID_6234,2020-02-11,3,2,14.64,5.62,4.81,10,1
TRID_69173,CID_6320,2020-02-19,2,2,15.2,5.88,5.41,10,1
TRID_58556,CID_6523,2020-01-01,5,4,23.52,8.78,8.41,16,1
TRID_28017,CID_5388,2020-02-03,8,2,12.8,4.97,3.27,8,1
TRID_36662,CID_6600,2020-01-26,9,3,6.96,6.75,8.57,18,1
TRID_86074,CID_6630,2020-02-15,5,3,24.08,7.75,4.53,11,1
TRID_85932,CID_10885,2020-03-22,3,2,7.84,4.01,4.87,11,1
TRID_70027,CID_9530,2020-03-04,3,3,10.4,6.94,5.26,10,1
TRID_60393,CID_8761,2020-01-16,3,3,23.84,6.67,7.32,14,1
TRID_2050,CID_10068,2020-01-05,13,2,6.4,5.97,4.57,10,1
TRID_42142,CID_14355,2020-03-31,11,5,34.08,10.7,5.74,11,1
TRID_30460,CID_9970,2020-03-08,13,4,10.08,8.12,8.68,16,1
TRID_49790,CID_14715,2020-02-08,9,2,5.92,4.91,6.9,13,1
TRID_93574,CID_9217,2020-01-26,4,3,8.0,7.4,1.46,5,1
TRID_92302,CID_11277,2020-03-10,6,3,8.8,7.97,7.5,13,1
TRID_75240,CID_13928,2020-02-18,8,3,27.2,7.37,7.02,13,1
TRID_80020,CID_8761,2020-01-09,9,5,26.88,11.72,4.84,10,1
TRID_98013,CID_7309,2020-03-29,5,4,19.52,8.22,6.73,13,1
TRID_52190,CID_6731,2020-03-11,5,2,8.24,5.21,11.86,22,1
TRID_75647,CID_10779,2020-02-08,4,3,11.04,7.68,5.54,10,1
TRID_14865,CID_11327,2020-01-31,12,1,13.04,2.05,5.51,11,1
TRID_91037,CID_13221,2020-01-17,7,4,10.72,8.98,5.61,11,1
TRID_95029,CID_8893,2020-02-20,15,2,13.12,4.98,6.34,14,1
TRID_38346,CID_6426,2020-03-05,5,2,9.36,5.99,7.03,13,1
TRID_20613,CID_7479,2020-03-01,4,4,16.32,9.34,8.77,17,1
TRID_13999,CID_10257,2020-01-12,10,4,12.48,8.13,7.02,13,1
TRID_78198,CID_7071,2020-01-12,11,4,14.48,9.14,6.05,13,1
TRID_48351,CID_8906,2020-01-09,10,4,11.76,9.71,8.59,17,1
TRID_68224,CID_14113,2020-02-05,9,4,28.4,9.25,7.09,14,1
TRID_30168,CID_14241,2020-02-01,6,2,27.36,5.35,8.01,16,1
TRID_9347,CID_9813,2020-03-06,15,4,24.64,9.48,7.29,16,1
TRID_53849,CID_8090,2020-01-28,3,3,11.44,7.44,4.68,10,1
TRID_76841,CID_6197,2020-01-14,3,2,14.08,5.48,5.63,11,1
TRID_78398,CID_6529,2020-02-19,3,3,9.76,7.8,7.73,13,1
TRID_37546,CID_12701,2020-02-24,11,2,11.2,5.51,4.91,10,1
TRID_77586,CID_10274,2020-03-16,2,2,16.88,4.54,8.28,15,1
TRID_18127,CID_10191,2020-01-17,3,2,9.2,4.39,6.52,13,1
TRID_79180,CID_9535,2020-02-20,12,5,17.04,10.03,4.66,10,1
TRID_74980,CID_6847,2020-02-11,3,2,8.08,5.44,8.47,17,1
TRID_29699,CID_6159,2020-03-14,5,3,23.84,7.72,2.84,5,1
TRID_95686,CID_5896,2020-03-25,4,2,16.08,5.58,4.97,10,1
TRID_8342,CID_14669,2020-03-20,2,2,26.4,5.76,1.68,4,1
TRID_16355,CID_7028,2020-02-16,5,2,4.64,4.53,4.11,7,1
TRID_75708,CID_5589,2020-03-08,12,3,10.16,7.78,3.53,8,1
TRID_78681,CID_10836,2020-03-29,3,3,13.84,7.89,3.66,7,1
TRID_13462,CID_8502,2020-02-01,4,4,13.28,8.84,7.85,15,1
TRID_38630,CID_10894,2020-02-03,4,3,13.84,7.37,7.19,15,1
TRID_94524,CID_5280,2020-03-24,6,3,10.4,7.37,4.26,8,1
TRID_67989,CID_12573,2020-01-27,15,4,22.8,8.81,4.52,10,1
TRID_10306,CID_5031,2020-03-06,14,2,7.84,5.76,2.9,8,1
TRID_69409,CID_6821,2020-03-30,4,3,9.28,6.7,8.98,18,1
TRID_65179,CID_8043,2020-03-01,12,3,14.08,7.35,10.28,19,1
TRID_91772,CID_11066,2020-01-29,14,5,13.04,11.28,5.75,11,1
TRID_85260,CID_7532,2020-01-24,3,2,8.16,5.71,3.29,7,1
TRID_57637,CID_8079,2020-01-09,10,3,7.44,7.05,4.19,8,1
TRID_21933,CID_9134,2020-02-12,4,2,24.56,5.92,6.51,13,1
TRID_1774,CID_14594,2020-03-05,5,3,28.56,7.7,6.52,13,1
TRID_77284,CID_9018,2020-02-20,7,2,29.6,5.35,6.02,13,1
TRID_22099,CID_5050,2020-03-05,7,2,8.16,5.55,4.48,10,1
TRID_83395,CID_5150,2020-02-17,11,3,14.24,6.33,5.42,11,1
TRID_43269,CID_14298,2020-02-09,5,2,10.48,5.8,4.05,11,1
TRID_85732,CID_10436,2020-02-01,12,3,12.72,6.59,4.8,10,1
TRID_80942,CID_6384,2020-03-08,4,1,9.36,3.6,11.07,20,1
TRID_69701,CID_7701,2020-02-25,5,3,8.56,7.84,4.82,10,1
TRID_3868,CID_9681,2020-02-05,4,2,5.76,5.59,5.25,10,1
TRID_29223,CID_7002,2020-02-18,3,3,15.68,7.52,8.29,16,1
TRID_83861,CID_11632,2020-02-26,4,2,10.4,4.97,4.41,8,1
TRID_90891,CID_9313,2020-03-23,17,2,13.76,4.7,6.36,14,1
TRID_81108,CID_10994,2020-03-28,3,2,11.2,5.67,6.11,13,1
TRID_11962,CID_9918,2020-02-26,8,2,6.56,4.38,6.14,13,1
TRID_68174,CID_6148,2020-03-06,5,3,8.0,7.05,6.03,10,1
TRID_44068,CID_7062,2020-01-09,3,2,11.12,4.33,7.26,14,1
TRID_82373,CID_10248,2020-02-28,12,1,9.52,3.69,6.96,14,1
TRID_2283,CID_10061,2020-01-25,3,3,15.12,6.59,5.65,11,1
TRID_38451,CID_5412,2020-03-22,8,2,5.2,4.12,2.86,4,1
TRID_71532,CID_13963,2020-03-29,2,1,22.48,3.3,6.83,13,1
TRID_29803,CID_11515,2020-03-02,6,4,31.84,8.35,5.05,11,1
TRID_47656,CID_12099,2020-03-16,7,2,8.0,5.85,7.45,14,1
TRID_86180,CID_5115,2020-01-08,6,2,5.44,4.45,1.79,4,1
TRID_63447,CID_13304,2020-01-16,2,2,12.88,5.09,3.69,8,1
TRID_42873,CID_7265,2020-01-14,4,3,10.48,7.7,7.64,15,1
TRID_59044,CID_14592,2020-03-20,4,4,11.76,9.4,1.63,4,1
TRID_62553,CID_12502,2020-01-11,5,2,28.48,5.68,7.34,15,1
TRID_23209,CID_12502,2020-01-28,1,1,20.72,3.5,6.3,11,1
TRID_1897,CID_11927,2020-03-29,5,4,13.04,8.65,6.75,14,1
